RInumber,cNumber,ChargedMass,RT,ionMode,S1,S2,S3,S4,S5
RI4734,C10345,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4735,C10420,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4736,C10420,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4737,C16911,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4738,C16911,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4739,C14942,431.134755913909,1082.24634999999,negative,0.000382741185739692,0.000442112768082782,6.56969875294281e-05,0,2.86090881923847e-05
RI4740,C14953,431.134755913909,1082.24634999999,negative,0.000382741185739692,0.000442112768082782,6.56969875294281e-05,0,2.86090881923847e-05
RI4741,C16223,431.134755913909,1082.24634999999,negative,0.000382741185739692,0.000442112768082782,6.56969875294281e-05,0,2.86090881923847e-05
RI4742,C02008,431.186397553909,1082.31139999998,negative,0.247967720136836,0.0023539901437464,0.0160120792549275,0.0253819518578281,0.058996356947248
RI4743,C09249,431.224120463909,1081.3407,negative,0.0539162298559918,0.750062862190454,0.0123185767061673,0.0214064361911885,0.0529919658254336
RI4744,C07468,439.152412083909,1078.7358,negative,1.23633491933926e-05,0.000193832574572364,1.08514911463326e-05,0.000113525558396934,0.000189122607799175
RI4745,C11899,439.197356169909,1235.12950000002,negative,3.46917256873826e-05,0.000829157359459453,0,1.68957493525996e-05,0.000929355369144907
RI4746,C09013,441.155491355909,1072.44105,negative,0.00230405777921998,0.00273832806134615,0.000219105801902964,0.000811382065792162,0.00264633608627985
RI4747,C01337,443.001069479909,1701.6654,negative,0.00276378370402182,0.021500457049828,0.00273319455754706,0.00204062785758907,0.00175163666217032
RI4748,C01337,443.001069479909,1755.91135000001,negative,0.00124027864666871,0.00529151801938938,0.00135172719158782,0.00113517099645488,0.00177654024603385
RI4749,C01337,443.001069479909,1701.6654,negative,0.00276378370402182,0.021500457049828,0.00273319455754706,0.00204062785758907,0.00175163666217032
RI4750,C01337,443.001069479909,1755.91135000001,negative,0.00124027864666871,0.00529151801938938,0.00135172719158782,0.00113517099645488,0.00177654024603385
RI4751,C01750,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4752,C01821,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4753,C03951,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4754,C08598,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4755,C10042,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4756,C10114,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4757,C12249,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4758,C12626,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4759,C16409,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4760,C17056,447.093285029909,707.79800000002,negative,0.00020848633323644,0.000235033493711982,0.00660305785745778,0.000237668827845568,0.0018828817179051
RI4761,C12183,447.192545563909,1196.83510000002,negative,0.00783646123386062,0.0108594982137314,0.00158662970478959,0.00202122638050209,0.00180677879254085
RI4762,C16566,447.239511839909,1229.1139,negative,0.00615122353744596,0.00477454232245021,0.000119465322002376,0.000127536476450038,0.000307426255889012
RI4763,C17030,449.218091611909,1171.70709999998,negative,0.000102336962667062,0.00146633727960997,0.000107455498743784,0.000341731816066301,0.000224155595171813
RI4764,C14791,450.134043716909,1309.2153,negative,0.00294268265688131,0.00362654703013305,0.000112348503828258,0.00021918570022676,0.000338885651192786
RI4765,C14792,450.134043716909,1309.2153,negative,0.00294268265688131,0.00362654703013305,0.000112348503828258,0.00021918570022676,0.000338885651192786
RI4766,C14793,450.134043716909,1309.2153,negative,0.00294268265688131,0.00362654703013305,0.000112348503828258,0.00021918570022676,0.000338885651192786
RI4767,C10617,453.133709365909,1309.8237,negative,0.000173939712448244,0.000396506479755151,0,0,0
RI4768,C03577,454.226881468909,1445.14444999999,negative,0.000319718583634047,6.30474757130744e-05,5.17589656992482e-06,0,1.19942286602979e-05
RI4769,C00061,455.097338837909,556.2232,negative,0.000205130196497722,0.000786341570975323,0.000138677624119007,0.000249555277001338,0.000411772999926762
RI4770,C10672,459.202441547909,1222.05129999998,negative,0.0021411396775857,0.0030985855552546,0.00154773400119842,0.00321497130405545,0.0021111855530222
RI4771,C10672,459.202441547909,1172.36690000002,negative,0.000662958659186515,0.00207612177411328,0.000257514734149587,0.00121819037932996,0.000654768714872666
RI4772,C10704,459.202441547909,1222.05129999998,negative,0.0021411396775857,0.0030985855552546,0.00154773400119842,0.00321497130405545,0.0021111855530222
RI4773,C10704,459.202441547909,1172.36690000002,negative,0.000662958659186515,0.00207612177411328,0.000257514734149587,0.00121819037932996,0.000654768714872666
RI4774,C15429,459.202441547909,1222.05129999998,negative,0.0021411396775857,0.0030985855552546,0.00154773400119842,0.00321497130405545,0.0021111855530222
RI4775,C15429,459.202441547909,1172.36690000002,negative,0.000662958659186515,0.00207612177411328,0.000257514734149587,0.00121819037932996,0.000654768714872666
RI4776,C10672,459.202441547909,1222.05129999998,negative,0.0021411396775857,0.0030985855552546,0.00154773400119842,0.00321497130405545,0.0021111855530222
RI4777,C10672,459.202441547909,1172.36690000002,negative,0.000662958659186515,0.00207612177411328,0.000257514734149587,0.00121819037932996,0.000654768714872666
RI4778,C10704,459.202441547909,1222.05129999998,negative,0.0021411396775857,0.0030985855552546,0.00154773400119842,0.00321497130405545,0.0021111855530222
RI4779,C10704,459.202441547909,1172.36690000002,negative,0.000662958659186515,0.00207612177411328,0.000257514734149587,0.00121819037932996,0.000654768714872666
RI4780,C15429,459.202441547909,1222.05129999998,negative,0.0021411396775857,0.0030985855552546,0.00154773400119842,0.00321497130405545,0.0021111855530222
RI4781,C15429,459.202441547909,1172.36690000002,negative,0.000662958659186515,0.00207612177411328,0.000257514734149587,0.00121819037932996,0.000654768714872666
RI4782,C16578,460.161305014909,1467.78390000001,negative,0.000715363942957716,0.00108197679370608,0.00109436775900206,0.00114673521664309,0.00180666155518851
RI4783,C16643,460.161305014909,1467.78390000001,negative,0.000715363942957716,0.00108197679370608,0.00109436775900206,0.00114673521664309,0.00180666155518851
RI4784,C15538,461.254477117909,1623.4542,negative,0.000457447841213058,0.00065897904874618,0.000122201464126778,0.000158098911873479,0.000236266170989843
RI4785,C16422,463.124585157909,847.7755,negative,0,8.4338771190267e-05,0.00125893259067384,0,3.07229079651875e-05
RI4786,C11134,463.233741675909,1172.3599,negative,0.00035649444265783,0.000623704352818761,0.000153380581128774,5.29094986266835e-05,0.000161900713968884
RI4787,C18043,465.304403507909,1651.62910000002,negative,0.04939459171027,0.0073726100408137,0.17284384641012,0.0184121662388184,0.27172879834476
RI4788,C12403,467.134755913909,971.18739999998,negative,0.000431087850323036,0.00066524346299082,0,2.64423774711633e-05,3.71089255400413e-05
RI4789,C12407,467.134755913909,971.18739999998,negative,0.000431087850323036,0.00066524346299082,0,2.64423774711633e-05,3.71089255400413e-05
RI4790,C16260,467.337812815909,1574.77119999998,negative,6.13245468560818e-05,5.16222376878181e-05,2.24669209551977e-05,1.59134993730633e-05,0.000126830429109446
RI4791,C03514,469.186791483909,1262.15869999998,negative,0.00212369539796408,0.000991729442400754,0,2.45819633160083e-05,0.000110987883100329
RI4792,C08788,469.186791483909,1262.15869999998,negative,0.00212369539796408,0.000991729442400754,0,2.45819633160083e-05,0.000110987883100329
RI4793,C08997,469.186791483909,1262.15869999998,negative,0.00212369539796408,0.000991729442400754,0,2.45819633160083e-05,0.000110987883100329
RI4794,C09009,469.186791483909,1262.15869999998,negative,0.00212369539796408,0.000991729442400754,0,2.45819633160083e-05,0.000110987883100329
RI4795,C02283,469.332333507909,1695.94930000001,negative,0.000736206749119789,0.000703174755268553,0.000215162146171247,0.000256974807695556,0.000143117570233707
RI4796,C03930,469.332333507909,1695.94930000001,negative,0.000736206749119789,0.000703174755268553,0.000215162146171247,0.000256974807695556,0.000143117570233707
RI4797,C08950,469.332333507909,1695.94930000001,negative,0.000736206749119789,0.000703174755268553,0.000215162146171247,0.000256974807695556,0.000143117570233707
RI4798,C10388,472.197690520909,1297.5818,negative,0.00530383842584745,0.0107761902100069,0.000572136076593687,0.000783753681558322,0.0021926946736081
RI4799,C15823,474.286111596909,1543.022,negative,0.000259337768516077,0.000619311039259895,0.000420546764936643,0.00198561536642159,0.000864337930870759
RI4800,C07610,481.114020471909,1358.774,negative,0.000287770274054423,0.000365403655086629,0,3.17637960416432e-05,5.45944735890433e-05
RI4801,C08717,481.114020471909,1358.774,negative,0.000287770274054423,0.000365403655086629,0,3.17637960416432e-05,5.45944735890433e-05
RI4802,C16808,481.114020471909,1358.774,negative,0.000287770274054423,0.000365403655086629,0,3.17637960416432e-05,5.45944735890433e-05
RI4803,C09080,481.186791483909,1214.76119999998,negative,0.000687068908645948,0.00056256890896365,0,0,1.94285381406768e-05
RI4804,C09080,481.186791483909,1488.58530000002,negative,0.00471884740195689,0.00166507941403689,5.77989982711967e-05,0.00010273781707878,0.00019372014527244
RI4805,C09080,481.186791483909,1214.76119999998,negative,0.000687068908645948,0.00056256890896365,0,0,1.94285381406768e-05
RI4806,C09080,481.186791483909,1488.58530000002,negative,0.00471884740195689,0.00166507941403689,5.77989982711967e-05,0.00010273781707878,0.00019372014527244
RI4807,C12140,492.127324811909,1354.4304,negative,0.00406159012475694,0.0114892648607144,0.00248819533792186,0.00255647351819531,0.0048351647102443
RI4808,C12140,492.127324811909,1557.38989999998,negative,0.0213065692208887,0.0388283079651284,0.0243210802297525,0.0268552466081601,0.0425513916531243
RI4809,C12140,492.127324811909,1633.6151,negative,0.103420776134045,0.154320076504904,0.133819940968183,0.0891618289101795,0.217805567384318
RI4810,C12140,492.127324811909,1354.4304,negative,0.00406159012475694,0.0114892648607144,0.00248819533792186,0.00255647351819531,0.0048351647102443
RI4811,C12140,492.127324811909,1557.38989999998,negative,0.0213065692208887,0.0388283079651284,0.0243210802297525,0.0268552466081601,0.0425513916531243
RI4812,C12140,492.127324811909,1633.6151,negative,0.103420776134045,0.154320076504904,0.133819940968183,0.0891618289101795,0.217805567384318
RI4813,C12140,492.127324811909,1354.4304,negative,0.00406159012475694,0.0114892648607144,0.00248819533792186,0.00255647351819531,0.0048351647102443
RI4814,C12140,492.127324811909,1557.38989999998,negative,0.0213065692208887,0.0388283079651284,0.0243210802297525,0.0268552466081601,0.0425513916531243
RI4815,C12140,492.127324811909,1633.6151,negative,0.103420776134045,0.154320076504904,0.133819940968183,0.0891618289101795,0.217805567384318
RI4816,C05463,498.289481724909,1215.23450000002,negative,0,8.93371122450396e-06,0,0,0.000612551454958901
RI4817,C05465,498.289481724909,1215.23450000002,negative,0,8.93371122450396e-06,0,0,0.000612551454958901
RI4818,C16868,498.289481724909,1215.23450000002,negative,0,8.93371122450396e-06,0,0,0.000612551454958901
RI4819,C08807,499.306512687909,1371.73985,negative,0.000204639350255491,0.000659373577809076,0.000183639530786751,0,0.000167856994567877
RI4820,C00492,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4821,C00713,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4822,C00883,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4823,C01835,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4824,C02160,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4825,C03367,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4826,C03661,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4827,C03848,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4828,C05404,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4829,C06219,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4830,C08239,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4831,C08243,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4832,C08251,503.161758523909,98.04255,negative,0.00152200126107748,0.012201826389532,0.00115251526741324,0.00136458419041438,0.0012752681128344
RI4833,C13740,504.009205612909,1387.16239999998,negative,0.000105682482380522,0.000532940622027872,0,0,0
RI4834,C13741,504.009205612909,1387.16239999998,negative,0.000105682482380522,0.000532940622027872,0,0,0
RI4835,C05122,514.284396346909,1050.037,negative,0.00010937140066547,0.000226215940871565,0.000278765358690871,0.000409096804327473,0.00048561304301897
